Thời gian,Tên file,Điểm số,Thuật toán,Trạng thái,Ghi chú
2026-01-15 17:10:02,bar.py,38,"List, Tuple",WA,
2026-01-15 17:10:02,box.py,65,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,cells.py,74,"List, Tuple, Tìm kiếm nhị phân",AC,
2026-01-15 17:10:02,color.py,62,"Dictionary, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,color_triplet.py,37,Tuple,WA,
2026-01-15 17:10:02,columns.py,50,"List, Queue, Tuple",AC,
2026-01-15 17:10:02,console.py,90,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Sắp xếp nâng cao (Merge/Quick), Tuple, Tìm kiếm nhị phân, Đệ quy",AC,Spaghetti Code: 26 biến toàn cục (Nên đóng gói); Spaghetti Code: 2 hàm quá dài (>30 dòng)
2026-01-15 17:10:02,constrain.py,35,Cơ bản,WA,
2026-01-15 17:10:02,containers.py,71,"List, Stack, Tuple, Tìm kiếm nhị phân",AC,
2026-01-15 17:10:02,control.py,66,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,default_styles.py,44,"Dictionary, Tuple",WA,
2026-01-15 17:10:02,diagnose.py,45,"Dictionary, Tuple",WA,
2026-01-15 17:10:02,emoji.py,47,"Dictionary, List, Tuple",WA,
2026-01-15 17:10:02,errors.py,20,Cơ bản,WA,
2026-01-15 17:10:02,filesize.py,59,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,file_proxy.py,59,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,highlighter.py,62,"Dictionary, List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,Spaghetti Code: 8 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,json.py,42,"List, Tuple",WA,
2026-01-15 17:10:02,jupyter.py,62,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,layout.py,80,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Sắp xếp nâng cao (Merge/Quick), Tuple, Đệ quy",AC,Spaghetti Code: 9 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,live.py,43,"Dictionary, List, Stack, Tuple",WA,Độ phức tạp O(n^3)
2026-01-15 17:10:02,live_render.py,57,"Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,logging.py,43,"Dictionary, List, Tuple",WA,
2026-01-15 17:10:02,markup.py,70,"Dictionary, List, Stack, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,measure.py,37,"List, Tuple",WA,
2026-01-15 17:10:02,padding.py,83,"Cây nhị phân/BST, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,pager.py,40,Cơ bản,WA,
2026-01-15 17:10:02,palette.py,40,Tuple,WA,
2026-01-15 17:10:02,panel.py,41,"List, Tuple",WA,
2026-01-15 17:10:02,pretty.py,84,"Dictionary, Duyệt đồ thị (BFS/DFS), List, Queue, Set, Tuple, Đệ quy",AC,Spaghetti Code: 22 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,progress.py,71,"Dictionary, List, Queue, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 20 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,progress_bar.py,42,"List, Tuple",WA,
2026-01-15 17:10:02,prompt.py,58,"List, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 15 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,protocol.py,55,Tìm kiếm tuyến tính,AC,
2026-01-15 17:10:02,region.py,25,Cơ bản,WA,
2026-01-15 17:10:02,repr.py,67,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,rule.py,41,Tuple,WA,
2026-01-15 17:10:02,scope.py,66,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,screen.py,27,Tuple,WA,
2026-01-15 17:10:02,segment.py,91,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple, Tìm kiếm nhị phân",AC,
2026-01-15 17:10:02,spinner.py,63,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,status.py,38,Cơ bản,WA,
2026-01-15 17:10:02,style.py,61,"Dictionary, List, Stack, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 26 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,styled.py,40,Cơ bản,WA,
2026-01-15 17:10:02,syntax.py,62,"Dictionary, List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,Spaghetti Code: 9 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,table.py,56,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,Độ phức tạp O(n^3); Spaghetti Code: 23 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,terminal_theme.py,29,"List, Tuple",WA,
2026-01-15 17:10:02,text.py,92,"Dictionary, List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple, Tìm kiếm nhị phân, Đệ quy",AC,Spaghetti Code: 7 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,theme.py,50,"Dictionary, List, Stack, Tuple",AC,
2026-01-15 17:10:02,themes.py,20,Cơ bản,WA,
2026-01-15 17:10:02,traceback.py,92,"Dictionary, Duyệt đồ thị (BFS/DFS), List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple, Tìm kiếm nhị phân, Đệ quy",AC,Spaghetti Code: 22 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,tree.py,64,"List, Stack, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-15 17:10:02,_cell_widths.py,24,"List, Tuple",WA,
2026-01-15 17:10:02,_emoji_codes.py,33,Dictionary,WA,
2026-01-15 17:10:02,_emoji_replace.py,42,"Dictionary, List, Tuple",WA,
2026-01-15 17:10:02,_export_format.py,19,Cơ bản,FLAG,Giống status_codes.py (100%); Giống __version__.py (100%)
2026-01-15 17:10:02,_extension.py,25,Cơ bản,WA,
2026-01-15 17:10:02,_fileno.py,39,"List, Tuple",WA,
2026-01-15 17:10:02,_inspect.py,56,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,_log_render.py,44,"List, Tuple",WA,
2026-01-15 17:10:02,_loop.py,37,Tuple,WA,
2026-01-15 17:10:02,_null_file.py,37,List,WA,
2026-01-15 17:10:02,_palettes.py,24,"List, Tuple",WA,
2026-01-15 17:10:02,_pick.py,55,Tìm kiếm tuyến tính,AC,
2026-01-15 17:10:02,_ratio.py,57,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,Độ phức tạp O(n^3)
2026-01-15 17:10:02,_spinners.py,23,"Dictionary, List",WA,
2026-01-15 17:10:02,_stack.py,35,Cơ bản,WA,
2026-01-15 17:10:02,_timer.py,37,Tuple,WA,
2026-01-15 17:10:02,_win32_console.py,38,"List, Tuple",WA,Spaghetti Code: 35 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,_windows.py,42,Tuple,WA,
2026-01-15 17:10:02,_windows_renderer.py,44,"Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",WA,
2026-01-15 17:10:02,_wrap.py,62,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-15 17:10:02,__init__.py,40,"List, Tuple",WA,
2026-01-15 17:10:02,__main__.py,41,"Dictionary, List, Tuple",WA,Spaghetti Code: 1 hàm quá dài (>30 dòng)
2026-01-15 17:10:02,_parser.py,51,"Dictionary, List, Set, Tuple, Đệ quy",AC,
2026-01-15 17:10:02,_re.py,37,Tuple,WA,
2026-01-15 17:10:02,_types.py,24,"List, Tuple",WA,
2026-01-15 17:10:02,__init__.py,22,Tuple,FLAG,Giống __init__.py (83%)
2026-01-15 17:10:02,_writer.py,51,"Dictionary, List, Tuple, Đệ quy",AC,
2026-01-15 17:10:02,__init__.py,22,Tuple,FLAG,Giống __init__.py (83%)
2026-01-15 17:10:02,_api.py,56,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,_macos.py,56,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 101 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,_openssl.py,57,"List, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,_ssl_constants.py,25,Cơ bản,WA,
2026-01-15 17:10:02,_windows.py,54,"Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 48 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,__init__.py,24,"List, Tuple",WA,
2026-01-15 17:10:02,connection.py,59,"Dictionary, List, Set, Stack, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 19 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,connectionpool.py,54,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 12 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,appengine.py,30,Dictionary,WA,Spaghetti Code: 7 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,ntlmpool.py,53,"Dictionary, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 1 hàm quá dài (>30 dòng)
2026-01-15 17:10:02,pyopenssl.py,54,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 9 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,securetransport.py,53,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 10 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,socks.py,40,"Dictionary, Stack, Tuple",WA,
2026-01-15 17:10:02,_appengine_environ.py,30,Cơ bản,WA,
2026-01-15 17:10:02,bindings.py,29,"List, Tuple",WA,Spaghetti Code: 219 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,low_level.py,72,"Dictionary, List, Queue, Stack, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,__init__.py,20,Cơ bản,FLAG,Code quá ngắn; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-15 17:10:02,__init__.py,20,Cơ bản,FLAG,Code quá ngắn; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-15 17:10:02,exceptions.py,31,Tuple,WA,
2026-01-15 17:10:02,fields.py,56,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,filepost.py,52,"Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,makefile.py,35,"Set, Tuple",WA,
2026-01-15 17:10:02,weakref_finalize.py,60,"Dictionary, List, Stack, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 8 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,__init__.py,20,Cơ bản,FLAG,Code quá ngắn; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-15 17:10:02,six.py,56,"Dictionary, List, Stack, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 37 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,__init__.py,20,Cơ bản,FLAG,Code quá ngắn; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-15 17:10:02,poolmanager.py,61,"Dictionary, List, Queue, Tuple, Tìm kiếm tuyến tính",AC,Spaghetti Code: 10 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,request.py,39,"Dictionary, List, Set, Tuple",WA,
2026-01-15 17:10:02,response.py,33,"List, Stack, Tuple",WA,
2026-01-15 17:10:02,connection.py,52,"Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,proxy.py,30,Cơ bản,WA,
2026-01-15 17:10:02,queue.py,40,Queue,WA,
2026-01-15 17:10:02,request.py,37,"Dictionary, List, Tuple",WA,
2026-01-15 17:10:02,response.py,34,"List, Tuple",WA,
2026-01-15 17:10:02,retry.py,40,"List, Queue, Tuple",WA,
2026-01-15 17:10:02,ssltransport.py,54,"Set, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,ssl_.py,42,"Dictionary, List, Tuple, Đệ quy",WA,Spaghetti Code: 6 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,ssl_match_hostname.py,32,"List, Tuple",WA,
2026-01-15 17:10:02,timeout.py,31,Tuple,WA,
2026-01-15 17:10:02,url.py,68,"Dictionary, List, Queue, Set, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,wait.py,44,"List, Tuple, Đệ quy",WA,
2026-01-15 17:10:02,__init__.py,32,Tuple,WA,
2026-01-15 17:10:02,_collections.py,79,"Duyệt đồ thị (BFS/DFS), List, Queue, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,Spaghetti Code: 8 biến toàn cục (Nên đóng gói)
2026-01-15 17:10:02,_version.py,20,Cơ bản,FLAG,Code quá ngắn; Giống package_data.py (100%)
2026-01-15 17:10:02,__init__.py,32,Tuple,WA,
2026-01-15 17:10:02,__init__.py,22,Tuple,WA,
2026-01-15 17:10:02,__init__.py,35,Cơ bản,WA,
2026-01-15 17:10:02,__main__.py,32,"Stack, Tuple",WA,
2026-01-15 17:10:02,__pip-runner__.py,34,"List, Tuple",WA,
2026-01-15 17:10:02,grader.py,40,"Dictionary, List",WA,
2026-01-15 17:10:02,main.py,51,"Dictionary, List, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:02,__init__.py,20,Cơ bản,FLAG,Code quá ngắn; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-15 17:10:35,array.py,32,List,WA,
2026-01-15 17:10:35,atk.py,30,Cơ bản,WA,Code quá ngắn
2026-01-15 17:10:35,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-15 17:10:35,ed.py,30,Cơ bản,WA,
2026-01-15 17:10:35,eeeee.py,30,Cơ bản,WA,
2026-01-15 17:10:35,frf.py,32,List,WA,
2026-01-15 17:10:35,lachonguniversity.py,40,Queue,FLAG,Giống te2.py (100%)
2026-01-15 17:10:35,linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-15 17:10:35,queue.py,40,Queue,WA,
2026-01-15 17:10:35,stack.py,37,"List, Stack",WA,
2026-01-15 17:10:35,te2.py,40,Queue,FLAG,Giống lachonguniversity.py (100%)
2026-01-15 17:10:35,test.py,0.0,,WA,SyntaxError: '[' was never closed at line 2
2026-01-15 17:10:35,testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-15 17:30:55,array.py,32,List,WA,
2026-01-15 17:30:55,atk.py,30,Cơ bản,WA,Code quá ngắn
2026-01-15 17:30:55,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-15 17:30:55,ed.py,30,Cơ bản,WA,
2026-01-15 17:30:55,eeeee.py,30,Cơ bản,WA,
2026-01-15 17:30:55,frf.py,32,List,WA,
2026-01-15 17:30:55,lachonguniversity.py,40,Queue,FLAG,Giống te2.py (100%)
2026-01-15 17:30:55,linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-15 17:30:55,queue.py,40,Queue,WA,
2026-01-15 17:30:55,stack.py,37,"List, Stack",WA,
2026-01-15 17:30:55,te2.py,40,Queue,FLAG,Giống lachonguniversity.py (100%)
2026-01-15 17:30:55,test.py,0.0,,WA,SyntaxError: '[' was never closed at line 2
2026-01-15 17:30:55,testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-15 17:41:31,ed.py,30,Cơ bản,WA,
2026-01-15 17:45:44,frf.py,32,List,WA,
2026-01-15 17:47:51,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-16 00:41:58,array.py,32,List,WA,
2026-01-16 00:41:58,atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-16 00:41:58,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-16 00:41:58,ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-16 00:41:58,eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-16 00:41:58,frf.py,32,List,WA,
2026-01-16 00:41:58,lachonguniversity.py,40,Queue,WA,
2026-01-16 01:19:43,array.py,32,List,WA,
2026-01-16 01:19:43,atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-16 01:19:43,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-16 01:19:43,ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-16 01:19:43,eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-16 01:19:43,frf.py,32,List,WA,
2026-01-16 01:19:43,lachonguniversity.py,40,Queue,FLAG,Giống te2.py (100%)
2026-01-16 01:19:43,linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-16 01:19:43,queue.py,40,Queue,WA,
2026-01-16 01:19:43,stack.py,37,"List, Stack",WA,
2026-01-16 01:19:43,te2.py,40,Queue,FLAG,Giống lachonguniversity.py (100%)
2026-01-16 01:19:43,test.py,0.0,,WA,Lỗi cú pháp: '[' was never closed tại dòng 2
2026-01-16 01:19:43,testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-16 01:24:59,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
